text,label
منم به صورت کلی با اینکار موافقم اما باید براش قید و چارچوب گذاشت..ضمن اینکه الان بحث خودکشی های اختیاری داره مطرح میشه و اینگونه خواسته ها به مرور در جامعه پذیرفته میشه مالکوم جان..چنانچه اگر من و شما دهه30میلادی بودیم هیچگاه سقط جنین رو به هیچ نحوی از انحاء نمیپذیرفتیم,neg
باشد که کامروا شویم :) https:// twitter.com/CharlieShrem/s tatus/992109375555858433 …,pos
"منتظر دلسوخته ، خالی از شادی با نگاهی به بلندای دنا در پی عزیزانی پر کشیده غم امروز را تنها نگاهی به فردا بهبود خواهد بخشید.",neg
"صابخونه زنگ زده میگه میخوام خونه رو بفروشم،میخری؟!میگم چند؟میگه 500.قط کردم و گفتم #کسکش",neg
"تو نه در فلورانس خوشبخت خواهی شد نه در پاریس و نه در بارسلونا! انقدر ساز مخالف زدن برای چیست؟ بیا کمی جلوتر... تو همینجا خوشبخت میشوی، همینجا در اغوشِ من... @Faridoonalakoz2",pos
بزودی کتابخانه روستای میشود از توابع دهستان مهبان با حمایت جناب بخشدار محترم مرکزی فرد دوستدار فرهنگ وادب نیکشهر راه اندازی و افتتاح می شود. pic.twitter.com/Yal4PhvN82,pos
ممنون و باز ممنون از توئيت هاي خوبتون,pos
"روزه به نيت خالصانه در دل هم قبوله و مهمتر از عملشه ،",pos
اون ديالوگ لعنتي رو نويسنده فيلم مينويسه نه بازيگر #احمق,neg
"تو محل ما صداي هيات مياد داره نوحه و مرثيه ميخونن با حزن و اندوه،انگار نه انگار شب ميلاد،تاكي بايد اين مردم از شادي و نشاط دور باشن؟؟؟؟تا كي؟؟؟ #شادي _نشاط_اميد",neg
مثل همیشه قوی و دلگرم کننده بود. #موگرینی #untr_US_table pic.twitter.com/T1kc04h5lM,pos
یکی از بدی های ایرانی بودن اینه که همش هشتگ یاس و ناامیدی و بدبختی ترند میکنیم البته اینم بگم که من همیشه با مردم زخم خورده ایران بودم و هستم و تا زنده ام خواهم بود,neg
"مهدی جان، واقعا پاسخی برای این پرسش ندارم. می‌دانم که باید درباره‌اش نوشت، اما آخر خط، واقعیت تلخ از نظر من این است که گمان می‌کنم با این نوشتن‌ها فقط وجدان معذب خود را آرام می‌کنیم...",neg
میدونستید چند درصد از مردم در اثر فقر #بی_سوادی به بیماری های صعب العلاج دچار شدند؟ به مجالس سر بزنید.,neg
کسی که این تحقیق را کرده از کسه مادرش خبر نداشته #مزدور #مفتخور #خایه‌مال,neg
"ورشکسته به تقصیر که میگن اینه ، فقط بخاطر املاکش (دارائیهاش ) هنوز اعلام ورشکستگی نکرده ، البته همشون همینن",neg
چُص ناله چه ریتوییتی میخوره کم واقعیتمون کیریه محیط اینجا رو هم تخمی کردید #تخمی #سیتوپلاسم,neg
خدا #تتلو را از خاک درست نکرد از #پهن درست کرد #لجن,neg
"مهارت یعنی همین. گربه‌ی خانگی همیشه با دمای مطلوب مواجه بوده و تصوری از راه‌های مبارزه با گرما و سرما نداره. بلد نیست چطور انرژیشو جمع کنه یا به جاهای گرمی مثل موتورخونه پناه ببره. همین که پشت در منتظر مونده یعنی هیچ تصوری از موقعیت بیرون نداره، ضمن این‌که گربه‌های دیگه هم هستند/",neg
اگر عضو #باند_سرخه نیستی قطعا #آزاده_مرد هستی #باند_سرخه #دزد #حرامخواران_را_دستگیر_کنید,neg
ﻣﻦ ﻣﻌﺬﺭﺕ ﻣﻴﺨﻮاﻡ اﮔﻪ ﺳﺮاﺳﻴﻤﻪ ﻧﻮﺷﺘﻢ ﻳﻪ ﻭﻗﺖ. ﺁﺧﻲ ﺗﺒﺮﻳﺰ اﻛﺜﺮا ﺗﺮﻙ ﻫﺴﺘﻦ. ﻳﻪ ﻭﻗﺖ ﺑﺪ ﺑﺮﺩاﺷﺖ ﻣﻴﻜﻨﻦ.,neg
من هم همینطرم فقط فرق اینکه تا حد شاخ کرگدن میرم جلو از دردش مفهمم چه غلطی کردم توی باغ وحش آقایی یه هلو داد به میمونی؛حیون هسته هلو رو در آورد کرد اونجاش دوباره گذاشت وسط هلو خورد پرسیدن حال ماجرا رو ؛گفتند آخرین باری که بدون سایز کردن هلو خورد تا چند روز راه نمیرفت شاخو تست کن,neg
ینی بابام فوق تخصص ریدن ب حال خوب منو داره. :)),pos
میریم که داشته باشیم چس ناله های شب جمعه رو.,neg
"ومن باز بايد تشكر كنم از خانواده ام كه باعث شدن من بهتر دروغ بگم،از اتاقم بيرون نيام،سرهيچ چيزي باهاشون هم عقيده نباشم،دنبال راه فرار ازهر محدوديتي كه ايجاد كردن باشم،پنهون كاري كنم،تحميلاي بيخود و الكيشونو تحمل كنم،دست به كارهايي بزنم كه نبايد..مرسي ازتون :)",pos
"باید تو #ارتش خدمت کرده باشید تا بدونید بیانات گهربار فرمانده ارتش درباره #سپاه و اظهار ارادتش، چقدر تو بنده‌ و فرماندهان ارتش طرفدار و هواخواه داره.",pos
5 تا دانش آموز دختر تو سفر راهیان نور بر اثر تصادف کشته شدن اون وقت رسانه ی میلی میگه چنتا مجروح برجا گذاشت پشت بندش هم میگه دو نفر در فلسطین کشته شدن #بی_شرف #مزدور #خائن #راهیان_گور,neg
چراشما به حاج آقاهاتون وآقازاده های پورشه سوارشون نمیگی؟ شمامعلومه ازسفره عنقلاب لقمه های چرب وچیلی نصیبتون شده که اینچنین جامه میدرانی براشون ضمنا ازاین ژستهای انساندوستانه بخودتون نگیرین که اصلا برازنده شخصیت شمانیست پشتیبانی ازمظلوم زمانی خوبه که گزینشی نباشه چچن؟مسلمانان چین؟,neg
"مقابله نه با دشمنی ، با دلایل منطقی، این نظر شخصیمه",med
میگه تف سر بالا میدونی ینی چی؟ سرتو میگیری بالا تف میکنی دیگه انتر انگار من کسخلم,neg
"هراسان نگاه می‌کرد و جیغ می‌کشید: دیوانه‌باد آمد، دیوانه‌باد رسید. باد؛‌ آتش سیگار را با خود می‌بُرد.",med
- i miss him... + he stopped missing you a long time ago. Now it's your turn. - دلم براش تنگ شده.. + اون خیلی وقت پیش دلتنگ شدن برای تو رو ترک کرده. پس الان نوبت توئ #دلتنگ,neg
چه ذوق دارند اين چار اصل ز آميزش نبات و مردم و حيوان نتيجه اين چار چه بی‌هشانه می‌ای دارد اين شب زنگی که خلق را به‌يکی جام می‌برد از کار. غزلیات شمس,pos
"درسالي كه گذشت۱۱هزاراعتراض درایران بوده است كه همه سركوب شده اززندان تا كارگران،مالباختگان و.. #حسن_روحانی #دروغگو #مجمع_عمومی_سازمان_ملل",neg
"مردم ناراحت و سرخورده و سرکوفت زده شده اند. مسوول مستقیمش هم کسی از که از ۷% و ۰/۷% بیشتر داشتن رای، سرمست می‌شود و دهان به توهین باز میکند.",neg
نه موشه نه رابین اگر شنید باشی گفتم سرویس امنیتی ۹۹۰۰ اگر بدونی کارش چیه پس برای جذب مخاطب شما هم کمتر ..... بگو بعد هم نامه زدن به روسیه و بقیه هم دروغ هست اقا اگر کمی فکر کنی اومدن ایران نه به من رحم میکنن نه شما,neg
"راست میگه ، خصوصا جوری باشه که خودش بدون فوت وقت به نیروهای جان برکف ولی بدون سلاح جای طرف رو هنگام ابراز هرگونه اعتراض اعلام کنه ، تا عزیزان به سرعت رسیدگی کنند #پدرسوخته",neg
